[2022-02-23 10:00:46,999] multiqc                                            [DEBUG  ]  This is MultiQC v1.12
[2022-02-23 10:00:52,243] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,243] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,243] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,243] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,244] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,244] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,244] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,326] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:53,185] multiqc.plots.linegraph                            [DEBUG  ]  Using matplotlib version 2.2.4
[2022-02-23 10:00:53,186] multiqc.plots.bargraph                             [DEBUG  ]  Using matplotlib version 2.2.4
[2022-02-23 10:01:01,486] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 48 reports
[2022-02-23 10:01:03,094] multiqc                                            [INFO   ]  Compressing plot data
[2022-02-23 10:01:04,393] multiqc                                            [INFO   ]  Report      : multiqc_report.html
[2022-02-23 10:01:04,393] multiqc                                            [INFO   ]  Data        : multiqc_data
[2022-02-23 10:01:04,393] multiqc                                            [DEBUG  ]  Moving data file from '/tmp/tmp3sw5rfr5/multiqc_data' to '/home/student5/results/fastqc_report/multiqc_data'
[2022-02-23 10:01:04,606] multiqc                                            [INFO   ]  MultiQC complete
